Time,Time_ubisense,txeui,seq,X,Y,Z
1510928834.193,1510928834.9084594250,1,185518,0.786,-0.369,0.427,
1510928834.220,1510928834.9234602451,1,185519,0.804,-0.356,0.433,
1510928834.252,1510928834.9546604156,1,185520,0.812,-0.345,0.433,
1510928834.267,1510928834.9702606201,1,185521,0.817,-0.341,0.436,
1510928834.293,1510928835.0084612370,1,185522,0.823,-0.341,0.436,
1510928834.336,1510928835.0234618187,1,185523,0.839,-0.335,0.439,
1510928834.352,1510928835.0546619892,1,185524,0.857,-0.346,0.444,
1510928834.367,1510928835.0702619553,1,185525,0.879,-0.331,0.453,
1510928834.393,1510928835.1084623337,1,185526,0.901,-0.342,0.461,
1510928834.430,1510928835.1334638596,1,185527,0.927,-0.326,0.465,
1510928834.446,1510928835.1490638256,1,185528,0.946,-0.310,0.470,
1510928834.487,1510928835.1802639961,1,185529,0.956,-0.318,0.473,
1510928834.497,1510928835.2088646889,1,185530,0.967,-0.318,0.477,
1510928834.524,1510928835.2268657684,1,185531,0.977,-0.322,0.479,
1510928834.555,1510928835.2580657005,1,185532,0.980,-0.323,0.480,
1510928834.586,1510928835.2736656666,1,185533,1.000,-0.318,0.490,
1510928834.602,1510928835.3048658371,1,185534,1.017,-0.331,0.497,
1510928834.633,1510928835.3204660416,1,185535,1.039,-0.340,0.500,
1510928834.643,1510928835.3576662540,1,185536,1.058,-0.335,0.500,
1510928834.673,1510928835.3816676140,1,185537,1.071,-0.328,0.500,
1510928834.693,1510928835.4086692333,1,185538,1.101,-0.343,0.500,
1510928834.721,1510928835.4236698151,1,185539,1.117,-0.352,0.500,
1510928834.752,1510928835.4548702240,1,185540,1.137,-0.362,0.500,
1510928834.767,1510928835.4704701900,1,185541,1.159,-0.366,0.500,
1510928834.793,1510928835.5076706409,1,185542,1.174,-0.358,0.500,
1510928834.823,1510928835.5336718559,1,185543,1.191,-0.345,0.500,
1510928834.843,1510928835.5576732159,1,185544,1.208,-0.347,0.500,
1510928834.870,1510928835.5736744404,1,185545,1.230,-0.330,0.500,
1510928834.886,1510928835.5892744064,1,185546,1.242,-0.332,0.500,
1510928834.917,1510928835.6204743385,1,185547,1.260,-0.337,0.500,
1510928834.953,1510928835.6556746960,1,185548,1.273,-0.323,0.500,
1510928834.986,1510928835.6736757755,1,185549,1.299,-0.337,0.500,
1510928835.002,1510928835.7048757076,1,185550,1.319,-0.326,0.500,
1510928835.018,1510928835.7204756737,1,185551,1.345,-0.315,0.500,
1510928835.043,1510928835.7586762905,1,185552,1.358,-0.313,0.500,
1510928835.073,1510928835.7836775780,1,185553,1.377,-0.309,0.500,
1510928835.103,1510928835.8126792908,1,185554,1.405,-0.327,0.500,
1510928835.133,1510928835.8326802254,1,185555,1.416,-0.328,0.500,
1510928835.153,1510928835.8636822701,1,185556,1.419,-0.322,0.498,
1510928835.190,1510928835.8836834431,1,185557,1.432,-0.322,0.500,
1510928835.196,1510928835.8992836475,1,185558,1.454,-0.335,0.500,
1510928835.228,1510928835.9304835796,1,185559,1.482,-0.346,0.500,
1510928835.243,1510928835.9460835457,1,185560,1.484,-0.330,0.494,
1510928835.274,1510928835.9772834778,1,185561,1.506,-0.331,0.497,
1510928835.290,1510928835.9928834438,1,185562,1.529,-0.336,0.500,
1510928835.323,1510928836.0260837078,1,185563,1.530,-0.337,0.500,
1510928835.365,1510928836.0572838783,1,185564,1.528,-0.341,0.499,
1510928835.386,1510928836.0728838444,1,185565,1.517,-0.340,0.494,
1510928835.415,1510928836.1040840149,1,185566,1.563,-0.342,0.498,
1510928835.417,1510928836.1196839809,1,185567,1.608,-0.331,0.500,
1510928835.447,1510928836.1582851410,1,185568,1.621,-0.294,0.498,
1510928835.467,1510928836.1822867393,1,185569,1.656,-0.282,0.500,
1510928835.497,1510928836.2072880268,1,185570,1.686,-0.271,0.500,
1510928835.537,1510928836.2242891788,1,185571,1.706,-0.256,0.500,
1510928835.565,1510928836.2554891109,1,185572,1.729,-0.250,0.500,
1510928835.584,1510928836.2710890770,1,185573,1.752,-0.238,0.500,
1510928835.599,1510928836.3022892475,1,185574,1.767,-0.219,0.500,
1510928835.630,1510928836.3334891796,1,185575,1.777,-0.199,0.500,
1510928835.646,1510928836.3490891457,1,185576,1.781,-0.190,0.500,
1510928835.676,1510928836.3806900978,1,185577,1.775,-0.183,0.499,
1510928835.706,1510928836.4066915512,1,185578,1.772,-0.169,0.500,
1510928835.716,1510928836.4316930771,1,185579,1.763,-0.158,0.500,
1510928835.746,1510928836.4566946030,1,185580,1.761,-0.142,0.500,
1510928835.766,1510928836.4826958179,1,185581,1.752,-0.120,0.500,
1510928835.796,1510928836.5076975822,1,185582,1.752,-0.101,0.500,
1510928835.816,1510928836.5316987038,1,185583,1.761,-0.099,0.500,
1510928835.846,1510928836.5577003956,1,185584,1.764,-0.087,0.500,
1510928835.866,1510928836.5827016830,1,185585,1.763,-0.068,0.500,
1510928835.896,1510928836.6077032089,1,185586,1.762,-0.061,0.500,
1510928835.916,1510928836.6327047348,1,185587,1.764,-0.045,0.500,
1510928835.946,1510928836.6577060223,1,185588,1.763,-0.033,0.500,
1510928835.971,1510928836.6737070084,1,185589,1.757,-0.023,0.500,
1510928836.002,1510928836.7049071789,1,185590,1.741,-0.019,0.500,
1510928836.033,1510928836.7205071449,1,185591,1.724,-0.014,0.500,
1510928836.043,1510928836.7567074299,1,185592,1.705,-0.008,0.500,
1510928836.073,1510928836.7807087898,1,185593,1.672,0.023,0.500,
1510928836.093,1510928836.8047101498,1,185594,1.664,0.037,0.500,
1510928836.103,1510928836.8077104092,1,185595,1.647,0.040,0.500,
1510928836.123,1510928836.8357119560,1,185596,1.748,0.033,0.500,
1510928836.153,1510928836.8637135029,1,185597,1.716,0.040,0.500,
1510928836.184,1510928836.8877146244,1,185598,1.695,0.056,0.500,
1510928836.204,1510928836.9127163887,1,185599,1.672,0.071,0.500,
1510928836.224,1510928836.9377176762,1,185600,1.650,0.084,0.500,
1510928836.244,1510928836.9607191086,1,185601,1.650,0.084,0.500,
1510928836.284,1510928836.9887206554,1,185602,1.631,0.101,0.500,
1510928836.304,1510928837.0127220154,1,185603,1.614,0.113,0.500,
1510928836.334,1510928837.0387234688,1,185604,1.608,0.125,0.500,
1510928836.354,1510928837.0627248287,1,185605,1.598,0.132,0.500,
1510928836.371,1510928837.0737254620,1,185606,1.598,0.144,0.500,
1510928836.402,1510928837.1049256325,1,185607,1.593,0.157,0.500,
1510928836.433,1510928837.1361255646,1,185608,1.596,0.166,0.500,
1510928836.449,1510928837.1517255306,1,185609,1.591,0.174,0.500,
1510928836.471,1510928837.1743259430,1,185610,1.584,0.187,0.500,
1510928836.502,1510928837.2055261135,1,185611,1.576,0.185,0.500,
1510928836.534,1510928837.2367260456,1,185612,1.567,0.191,0.500,
1510928836.549,1510928837.2523262501,1,185613,1.563,0.200,0.500,
1510928836.590,1510928837.2835264206,1,185614,1.559,0.207,0.500,
1510928836.610,1510928837.3141272068,1,185615,1.556,0.213,0.500,
1510928836.620,1510928837.3371284008,1,185616,1.545,0.209,0.500,
1510928836.660,1510928837.3631298542,1,185617,1.557,0.230,0.500,
1510928836.670,1510928837.3881313801,1,185618,1.556,0.243,0.500,
1510928836.700,1510928837.4131326675,1,185619,1.561,0.254,0.500,
1510928836.720,1510928837.4381344318,1,185620,1.563,0.266,0.500,
1510928836.750,1510928837.4611356258,1,185621,1.554,0.255,0.500,
1510928836.770,1510928837.4881372452,1,185622,1.553,0.254,0.500,
1510928836.800,1510928837.5131385326,1,185623,1.531,0.275,0.500,
1510928836.820,1510928837.5381398201,1,185624,1.529,0.272,0.500,
1510928836.850,1510928837.5631413460,1,185625,1.527,0.270,0.500,
1510928836.870,1510928837.5881426334,1,185626,1.518,0.263,0.500,
1510928836.900,1510928837.6131443977,1,185627,1.501,0.277,0.500,
1510928836.920,1510928837.6371455193,1,185628,1.500,0.282,0.500,
1510928836.950,1510928837.6621470451,1,185629,1.504,0.265,0.496,
1510928836.970,1510928837.6881484985,1,185630,1.500,0.268,0.497,
1510928837.001,1510928837.7131500244,1,185631,1.497,0.269,0.499,
1510928837.020,1510928837.7371513844,1,185632,1.480,0.258,0.500,
1510928837.050,1510928837.7621526718,1,185633,1.477,0.258,0.500,
1510928837.071,1510928837.7741534710,1,185634,1.470,0.259,0.500,
1510928837.102,1510928837.8053536415,1,185635,1.462,0.258,0.500,
1510928837.134,1510928837.8365535736,1,185636,1.451,0.255,0.500,
1510928837.153,1510928837.8631544113,1,185637,1.431,0.269,0.500,
1510928837.173,1510928837.8881554604,1,185638,1.420,0.268,0.500,
1510928837.203,1510928837.9131572247,1,185639,1.403,0.254,0.500,
1510928837.223,1510928837.9371583462,1,185640,1.389,0.260,0.500,
1510928837.253,1510928837.9621598721,1,185641,1.376,0.268,0.500,
1510928837.271,1510928837.9741604328,1,185642,1.363,0.260,0.500,
1510928837.302,1510928838.0053608418,1,185643,1.339,0.272,0.500,
1510928837.333,1510928838.0365607738,1,185644,1.323,0.263,0.500,
1510928837.353,1510928838.0621612072,1,185645,1.309,0.258,0.500,
1510928837.402,1510928838.1053619385,1,185646,1.285,0.271,0.500,
1510928837.434,1510928838.1365618706,1,185647,1.267,0.275,0.500,
1510928837.453,1510928838.1631627083,1,185648,1.247,0.269,0.500,
1510928837.471,1510928838.1741633415,1,185649,1.223,0.276,0.500,
1510928837.502,1510928838.2053635120,1,185650,1.210,0.277,0.500,
1510928837.533,1510928838.2365634441,1,185651,1.188,0.264,0.500,
1510928837.553,1510928838.2631640434,1,185652,1.172,0.265,0.500,
1510928837.584,1510928838.2871656418,1,185653,1.159,0.266,0.500,
1510928837.600,1510928838.3027656078,1,185654,1.126,0.280,0.500,
1510928837.631,1510928838.3339655399,1,185655,1.131,0.293,0.494,
1510928837.647,1510928838.3495655060,1,185656,1.110,0.276,0.498,
1510928837.672,1510928838.3867659569,1,185657,1.090,0.276,0.500,
1510928837.692,1510928838.4067671299,1,185658,1.075,0.271,0.500,
1510928837.725,1510928838.4277682304,1,185659,1.049,0.261,0.500,
1510928837.756,1510928838.4589684010,1,185660,1.031,0.258,0.500,
1510928837.796,1510928838.4745683670,1,185661,1.023,0.266,0.500,
1510928837.797,1510928838.5127689838,1,185662,0.993,0.287,0.500,
1510928837.837,1510928838.5237696171,1,185663,0.980,0.287,0.500,
1510928837.868,1510928838.5549695492,1,185664,0.972,0.292,0.500,
1510928837.883,1510928838.5861694813,1,185665,0.958,0.286,0.500,
1510928837.903,1510928838.6127703190,1,185666,0.945,0.288,0.500,
1510928837.923,1510928838.6377718449,1,185667,0.931,0.285,0.500,
1510928837.953,1510928838.6627731323,1,185668,0.913,0.289,0.500,
1510928837.970,1510928838.6737737656,1,185669,0.891,0.278,0.500,
1510928838.002,1510928838.6893739700,1,185670,0.864,0.257,0.500,
1510928838.033,1510928838.7361738682,1,185671,0.841,0.246,0.500,
1510928838.054,1510928838.7627744675,1,185672,0.819,0.248,0.500,
1510928838.078,1510928838.7867758274,1,185673,0.806,0.253,0.500,
1510928838.104,1510928838.8127775192,1,185674,0.782,0.246,0.500,
1510928838.124,1510928838.8367786407,1,185675,0.720,0.095,0.500,
1510928838.154,1510928838.8627803326,1,185676,0.715,0.129,0.474,
1510928838.181,1510928838.8837814331,1,185677,0.727,0.176,0.451,
1510928838.196,1510928838.8993816376,1,185678,0.734,0.216,0.451,
1510928838.227,1510928838.9305815697,1,185679,0.733,0.250,0.462,
1510928838.273,1510928838.9867830276,1,185680,0.729,0.286,0.477,
1510928838.303,1510928839.0117843151,1,185681,0.714,0.302,0.488,
1510928838.321,1510928839.0237851143,1,185682,0.707,0.329,0.500,
1510928838.367,1510928839.0549850464,1,185683,0.689,0.342,0.500,
1510928838.383,1510928839.0861852169,1,185684,0.688,0.340,0.500,
1510928838.399,1510928839.1017851830,1,185685,0.659,0.343,0.500,
1510928838.430,1510928839.1329853535,1,185686,0.644,0.375,0.500,
1510928838.469,1510928839.1485853195,1,185687,0.612,0.407,0.500,
1510928838.470,1510928839.1731858253,1,185688,0.586,0.414,0.500,
1510928838.501,1510928839.2043859959,1,185689,0.581,0.444,0.500,
1510928838.533,1510928839.2355859280,1,185690,0.556,0.472,0.500,
1510928838.552,1510928839.2631866932,1,185691,0.528,0.466,0.500,
1510928838.576,1510928839.2791874409,1,185692,0.508,0.479,0.500,
1510928838.592,1510928839.2947876453,1,185693,0.504,0.502,0.500,
1510928838.607,1510928839.3103878498,1,185694,0.489,0.510,0.500,
1510928838.648,1510928839.3415877819,1,185695,0.489,0.533,0.500,
1510928838.658,1510928839.3671882153,1,185696,0.488,0.558,0.500,
1510928838.678,1510928839.3921897411,1,185697,0.484,0.576,0.500,
1510928838.708,1510928839.4171910286,1,185698,0.482,0.594,0.500,
1510928838.728,1510928839.4421927929,1,185699,0.464,0.592,0.500,
1510928838.771,1510928839.4671938419,1,185700,0.452,0.607,0.500,
1510928838.787,1510928839.4897944927,1,185701,0.450,0.614,0.500,
1510928838.802,1510928839.5053944588,1,185702,0.450,0.614,0.500,
1510928838.834,1510928839.5365946293,1,185703,0.463,0.619,0.498,
1510928838.849,1510928839.5521948338,1,185704,0.479,0.625,0.496,
1510928838.889,1510928839.5917959213,1,185705,0.492,0.617,0.492,
1510928838.909,1510928839.6167974472,1,185706,0.501,0.625,0.493,
1510928838.929,1510928839.6417987347,1,185707,0.502,0.629,0.494,
1510928838.973,1510928839.6668002605,1,185708,0.509,0.630,0.494,
1510928838.986,1510928839.6894006729,1,185709,0.515,0.631,0.494,
1510928839.002,1510928839.7050006390,1,185710,0.512,0.638,0.495,
1510928839.034,1510928839.7362008095,1,185711,0.509,0.644,0.495,
1510928839.054,1510928839.7658014297,1,185712,0.509,0.647,0.496,
1510928839.086,1510928839.7894022465,1,185713,0.506,0.655,0.497,
1510928839.102,1510928839.8050022125,1,185714,0.508,0.660,0.498,
1510928839.133,1510928839.8362023830,1,185715,0.509,0.666,0.498,
1510928839.153,1510928839.8658032417,1,185716,0.509,0.681,0.500,
1510928839.183,1510928839.8908042908,1,185717,0.509,0.688,0.500,
1510928839.203,1510928839.9158058167,1,185718,0.497,0.686,0.500,
1510928839.236,1510928839.9394063950,1,185719,0.493,0.689,0.500,
1510928839.252,1510928839.9550063610,1,185720,0.487,0.696,0.500,
1510928839.293,1510928839.9862062931,1,185721,0.497,0.751,0.500,
1510928839.303,1510928840.0158073902,1,185722,0.497,0.751,0.500,
1510928839.336,1510928840.0394077301,1,185723,0.537,0.762,0.500,
1510928839.352,1510928840.0550079346,1,185724,0.573,0.766,0.500,
1510928839.399,1510928840.0862078667,1,185725,0.566,0.761,0.498,
1510928839.399,1510928840.1018078327,1,185726,0.558,0.768,0.498,
1510928839.430,1510928840.1330080032,1,185727,0.541,0.772,0.498,
1510928839.455,1510928840.1662080288,1,185728,0.531,0.776,0.499,
1510928839.485,1510928840.1912095547,1,185729,0.529,0.781,0.500,
1510928839.524,1510928840.2162108421,1,185730,0.539,0.801,0.500,
1510928839.524,1510928840.2272114754,1,185731,0.556,0.805,0.500,
1510928839.571,1510928840.2584116459,1,185732,0.562,0.827,0.500,
1510928839.596,1510928840.2896118164,1,185733,0.565,0.844,0.500,
1510928839.606,1510928840.3172123432,1,185734,0.570,0.849,0.500,
1510928839.626,1510928840.3422138691,1,185735,0.576,0.861,0.500,
1510928839.656,1510928840.3672151566,1,185736,0.571,0.869,0.500,
1510928839.676,1510928840.3932168484,1,185737,0.575,0.879,0.500,
1510928839.721,1510928840.4172182083,1,185738,0.582,0.864,0.498,
1510928839.736,1510928840.4398186207,1,185739,0.579,0.873,0.500,
1510928839.752,1510928840.4554188251,1,185740,0.588,0.868,0.500,
1510928839.793,1510928840.4866187572,1,185741,0.615,0.887,0.500,
1510928839.803,1510928840.5162196159,1,185742,0.623,0.887,0.500,
1510928839.833,1510928840.5472211838,1,185743,0.629,0.887,0.500,
1510928839.853,1510928840.5672223568,1,185744,0.633,0.886,0.500,
1510928839.899,1510928840.5898227692,1,185745,0.650,0.869,0.500,
1510928839.918,1510928840.6054227352,1,185746,0.669,0.885,0.500,
1510928839.934,1510928840.6376228333,1,185747,0.680,0.887,0.500,
1510928839.950,1510928840.6532230377,1,185748,0.700,0.869,0.500,
1510928839.981,1510928840.6844232082,1,185749,0.718,0.888,0.500,
1510928840.001,1510928840.7160239220,1,185750,0.727,0.891,0.500,
1510928840.031,1510928840.7420256138,1,185751,0.731,0.891,0.500,
1510928840.051,1510928840.7670269012,1,185752,0.745,0.887,0.500,
1510928840.087,1510928840.7896273136,1,185753,0.761,0.882,0.500,
1510928840.103,1510928840.8052272797,1,185754,0.781,0.898,0.500,
1510928840.133,1510928840.8364274502,1,185755,0.795,0.903,0.500,
1510928840.153,1510928840.8670282364,1,185756,0.802,0.895,0.500,
1510928840.181,1510928840.8840291500,1,185757,0.827,0.904,0.500,
1510928840.212,1510928840.9152293205,1,185758,0.843,0.895,0.500,
1510928840.228,1510928840.9308292866,1,185759,0.854,0.887,0.500,
1510928840.253,1510928840.9670298100,1,185760,0.858,0.892,0.500,
1510928840.284,1510928840.9930310249,1,185761,0.867,0.895,0.500,
1510928840.304,1510928841.0170326233,1,185762,0.922,0.913,0.500,
1510928840.350,1510928841.0396330357,1,185763,0.935,0.913,0.500,
1510928840.352,1510928841.0552332401,1,185764,0.948,0.916,0.500,
1510928840.399,1510928841.0864331722,1,185765,0.959,0.912,0.500,
1510928840.415,1510928841.1176331043,1,185766,0.982,0.897,0.500,
1510928840.430,1510928841.1332330704,1,185767,1.003,0.888,0.500,
1510928840.455,1510928841.1664333344,1,185768,1.016,0.884,0.500,
1510928840.476,1510928841.1924347878,1,185769,1.034,0.877,0.500,
1510928840.505,1510928841.2164361477,1,185770,1.053,0.869,0.500,
1510928840.537,1510928841.2400367260,1,185771,1.066,0.874,0.500,
1510928840.568,1510928841.2556366920,1,185772,1.084,0.873,0.500,
1510928840.584,1510928841.2868366241,1,185773,1.097,0.877,0.500,
1510928840.624,1510928841.3180367947,1,185774,1.111,0.884,0.500,
1510928840.630,1510928841.3336367607,1,185775,1.128,0.894,0.500,
1510928840.656,1510928841.3668370247,1,185776,1.153,0.906,0.500,
1510928840.676,1510928841.3908383846,1,185777,1.173,0.893,0.500,
1510928840.706,1510928841.4168398380,1,185778,1.196,0.887,0.500,
1510928840.726,1510928841.4418411255,1,185779,1.211,0.890,0.500,
1510928840.771,1510928841.4668426514,1,185780,1.227,0.903,0.500,
1510928840.786,1510928841.4894430637,1,185781,1.261,0.881,0.500,
1510928840.802,1510928841.5050430298,1,185782,1.260,0.876,0.498,
1510928840.833,1510928841.5362432003,1,185783,1.284,0.893,0.500,
1510928840.871,1510928841.5674431324,1,185784,1.305,0.903,0.500,
1510928840.899,1510928841.5900437832,1,185785,1.336,0.884,0.500,
1510928840.903,1510928841.6056437492,1,185786,1.356,0.879,0.500,
1510928840.934,1510928841.6368439198,1,185787,1.372,0.867,0.500,
1510928840.954,1510928841.6664447784,1,185788,1.378,0.869,0.500,
1510928840.987,1510928841.6900451183,1,185789,1.400,0.860,0.498,
1510928841.003,1510928841.7056450844,1,185790,1.416,0.860,0.500,
1510928841.034,1510928841.7368450165,1,185791,1.434,0.858,0.499,
1510928841.054,1510928841.7684462070,1,185792,1.446,0.867,0.498,
1510928841.075,1510928841.7784466743,1,185793,1.461,0.870,0.499,
1510928841.107,1510928841.8096468449,1,185794,1.462,0.860,0.498,
1510928841.107,1510928841.8096468449,1,185795,1.416,0.911,0.413,
1510928841.142,1510928841.8448472023,1,185796,1.416,0.911,0.413,
1510928841.162,1510928841.8708484173,1,185797,1.434,0.935,0.416,
1510928841.196,1510928841.8838491440,1,185798,1.453,0.965,0.420,
1510928841.212,1510928841.9150493145,1,185799,1.502,0.964,0.407,
1510928841.243,1510928841.9462492466,1,185800,1.519,0.997,0.410,
1510928841.259,1510928841.9618494511,1,185801,1.532,1.031,0.416,
1510928841.300,1510928841.9930496216,1,185802,1.545,1.061,0.423,
1510928841.310,1510928842.0216503143,1,185803,1.557,1.083,0.430,
1510928841.330,1510928842.0466516018,1,185804,1.571,1.097,0.436,
1510928841.351,1510928842.0616524220,1,185805,1.463,0.998,0.327,
1510928841.383,1510928842.0856540203,1,185806,1.491,1.033,0.322,
1510928841.414,1510928842.1168539524,1,185807,1.498,1.076,0.325,
1510928841.429,1510928842.1324539185,1,185808,1.522,1.106,0.335,
1510928841.455,1510928842.1716544628,1,185809,1.544,1.131,0.345,
1510928841.486,1510928842.1892547607,1,185810,1.560,1.146,0.348,
1510928841.517,1510928842.2204546928,1,185811,1.568,1.167,0.355,
1510928841.533,1510928842.2360546589,1,185812,1.585,1.182,0.362,
1510928841.578,1510928842.2716560364,1,185813,1.598,1.189,0.367,
1510928841.590,1510928842.2932562828,1,185814,1.608,1.197,0.372,
1510928841.606,1510928842.3088562489,1,185815,1.613,1.209,0.379,
