Time,Time_ubisense,txeui,seq,X,Y,Z
1510937424.177,1510937425.0156416893,1,214979,0.207,-0.902,0.500,
1510937424.192,1510937425.0342419147,1,214980,0.211,-0.920,0.500,
1510937424.210,1510937425.0498418808,1,214981,0.214,-0.935,0.500,
1510937424.239,1510937425.0810418129,1,214982,0.311,-1.025,0.462,
1510937424.259,1510937425.1146430969,1,214983,0.307,-1.030,0.468,
1510937424.289,1510937425.1396443844,1,214984,0.294,-1.036,0.476,
1510937424.324,1510937425.1636459827,1,214985,0.279,-1.039,0.481,
1510937424.355,1510937425.1812460423,1,214986,0.251,-1.078,0.500,
1510937424.370,1510937425.2124459743,1,214987,0.242,-1.101,0.500,
1510937424.386,1510937425.2280459404,1,214988,0.232,-1.124,0.500,
1510937424.417,1510937425.2592461109,1,214989,0.224,-1.144,0.500,
1510937424.448,1510937425.2748460770,1,214990,0.220,-1.157,0.500,
1510937424.458,1510937425.3150467873,1,214991,0.215,-1.161,0.500,
1510937424.498,1510937425.3390479088,1,214992,0.227,-1.177,0.500,
1510937424.508,1510937425.3640494347,1,214993,0.228,-1.191,0.500,
1510937424.540,1510937425.3816494942,1,214994,0.207,-1.228,0.500,
1510937424.571,1510937425.4128496647,1,214995,0.216,-1.248,0.500,
1510937424.586,1510937425.4284496307,1,214996,0.202,-1.275,0.500,
1510937424.619,1510937425.4606499672,1,214997,0.202,-1.275,0.500,
1510937424.634,1510937425.4762499332,1,214998,0.213,-1.293,0.500,
1510937424.660,1510937425.5144503117,1,214999,0.225,-1.311,0.500,
1510937424.690,1510937425.5384516716,1,215000,0.226,-1.326,0.500,
1510937424.734,1510937425.5644531250,1,215001,0.226,-1.334,0.500,
1510937424.739,1510937425.5810530186,1,215002,0.219,-1.355,0.500,
1510937424.770,1510937425.6122534275,1,215003,0.221,-1.362,0.500,
1510937424.786,1510937425.6278533936,1,215004,0.202,-1.386,0.500,
1510937424.824,1510937425.6640536785,1,215005,0.205,-1.381,0.500,
1510937424.840,1510937425.6816539764,1,215006,0.197,-1.396,0.500,
1510937424.871,1510937425.7128539085,1,215007,0.183,-1.413,0.500,
1510937424.887,1510937425.7284538746,1,215008,0.199,-1.408,0.500,
1510937424.914,1510937425.7636542320,1,215009,0.213,-1.406,0.500,
1510937424.950,1510937425.7766549587,1,215010,0.226,-1.403,0.500,
1510937424.966,1510937425.8078551292,1,215011,0.216,-1.424,0.500,
1510937424.997,1510937425.8390550613,1,215012,0.217,-1.426,0.499,
1510937425.013,1510937425.8546550274,1,215013,0.203,-1.454,0.500,
1510937425.054,1510937425.8858551979,1,215014,0.213,-1.467,0.500,
1510937425.064,1510937425.9134559631,1,215015,0.229,-1.460,0.500,
1510937425.084,1510937425.9394574165,1,215016,0.239,-1.452,0.500,
1510937425.114,1510937425.9614586830,1,215017,0.239,-1.452,0.500,
1510937425.137,1510937425.9784595966,1,215018,0.214,-1.490,0.500,
1510937425.168,1510937426.0096595287,1,215019,0.224,-1.504,0.500,
1510937425.183,1510937426.0252594948,1,215020,0.225,-1.521,0.500,
1510937425.215,1510937426.0564596653,1,215021,0.222,-1.536,0.500,
1510937425.246,1510937426.0876598358,1,215022,0.229,-1.532,0.500,
1510937425.266,1510937426.1142604351,1,215023,0.235,-1.540,0.500,
1510937425.286,1510937426.1392619610,1,215024,0.227,-1.555,0.500,
1510937425.316,1510937426.1652634144,1,215025,0.230,-1.553,0.500,
1510937425.336,1510937426.1892647743,1,215026,0.236,-1.553,0.500,
1510937425.373,1510937426.2152662277,1,215027,0.235,-1.558,0.500,
1510937425.390,1510937426.2308664322,1,215028,0.246,-1.569,0.500,
1510937425.432,1510937426.2620663643,1,215029,0.253,-1.558,0.499,
1510937425.436,1510937426.2776663303,1,215030,0.259,-1.554,0.500,
1510937425.461,1510937426.3138666153,1,215031,0.261,-1.557,0.500,
1510937425.481,1510937426.3368680477,1,215032,0.161,-1.550,0.424,
1510937425.511,1510937426.3638694286,1,215033,0.180,-1.561,0.438,
1510937425.541,1510937426.3888709545,1,215034,0.197,-1.562,0.447,
1510937425.581,1510937426.4158723354,1,215035,0.222,-1.559,0.436,
1510937425.590,1510937426.4314725399,1,215036,0.232,-1.550,0.440,
1510937425.633,1510937426.4626724720,1,215037,0.262,-1.566,0.440,
1510937425.636,1510937426.4782726765,1,215038,0.293,-1.551,0.437,
1510937425.662,1510937426.5144729614,1,215039,0.327,-1.571,0.449,
1510937425.682,1510937426.5344738960,1,215040,0.349,-1.578,0.457,
1510937425.692,1510937426.5374743938,1,215041,0.362,-1.584,0.464,
1510937425.724,1510937426.5654759407,1,215042,0.383,-1.571,0.464,
1510937425.739,1510937426.5810759068,1,215043,0.403,-1.576,0.476,
1510937425.770,1510937426.6122758389,1,215044,0.420,-1.570,0.477,
1510937425.802,1510937426.6434760094,1,215045,0.440,-1.556,0.481,
1510937425.817,1510937426.6590759754,1,215046,0.455,-1.562,0.490,
1510937425.848,1510937426.6902759075,1,215047,0.471,-1.570,0.499,
1510937425.864,1510937426.7058761120,1,215048,0.496,-1.556,0.500,
1510937425.895,1510937426.7370760441,1,215049,0.507,-1.555,0.500,
1510937425.915,1510937426.7686772346,1,215050,0.537,-1.541,0.500,
1510937425.963,1510937426.7922775745,1,215051,0.560,-1.535,0.500,
1510937425.981,1510937426.8078775406,1,215052,0.586,-1.556,0.500,
1510937425.997,1510937426.8390774727,1,215053,0.605,-1.549,0.500,
1510937426.017,1510937426.8696784973,1,215054,0.619,-1.557,0.500,
1510937426.047,1510937426.8936798573,1,215055,0.619,-1.557,0.500,
1510937426.067,1510937426.9186813831,1,215056,0.631,-1.562,0.500,
1510937426.087,1510937426.9426827431,1,215057,0.641,-1.550,0.500,
1510937426.127,1510937426.9686844349,1,215058,0.653,-1.550,0.500,
1510937426.142,1510937426.9842844009,1,215059,0.701,-1.543,0.500,
1510937426.174,1510937427.0154843330,1,215060,0.735,-1.542,0.500,
1510937426.199,1510937427.0506844521,1,215061,0.761,-1.537,0.500,
1510937426.232,1510937427.0696854591,1,215062,0.789,-1.543,0.500,
1510937426.257,1510937427.0892858505,1,215063,0.823,-1.565,0.500,
1510937426.279,1510937427.1048858166,1,215064,0.855,-1.552,0.500,
1510937426.289,1510937427.1440863609,1,215065,0.880,-1.544,0.500,
1510937426.324,1510937427.1660876274,1,215066,0.901,-1.545,0.500,
1510937426.356,1510937427.1816878319,1,215067,0.924,-1.540,0.500,
1510937426.387,1510937427.2128880024,1,215068,0.937,-1.539,0.500,
1510937426.397,1510937427.2440879345,1,215069,0.958,-1.536,0.500,
1510937426.416,1510937427.2690892220,1,215070,0.976,-1.544,0.500,
1510937426.437,1510937427.2850904465,1,215071,1.001,-1.533,0.500,
1510937426.466,1510937427.3190920353,1,215072,1.013,-1.540,0.500,
1510937426.496,1510937427.3430936337,1,215073,1.028,-1.538,0.500,
1510937426.524,1510937427.3660948277,1,215074,1.048,-1.531,0.500,
1510937426.540,1510937427.3816947937,1,215075,1.048,-1.531,0.500,
1510937426.571,1510937427.4128949642,1,215076,1.069,-1.530,0.500,
1510937426.587,1510937427.4440948963,1,215077,1.082,-1.533,0.500,
1510937426.634,1510937427.4596951008,1,215078,1.096,-1.524,0.500,
1510937426.643,1510937427.4948952198,1,215079,1.118,-1.519,0.500,
1510937426.673,1510937427.5188968182,1,215080,1.139,-1.534,0.500,
1510937426.693,1510937427.5438978672,1,215081,1.155,-1.523,0.500,
1510937426.713,1510937427.5698995590,1,215082,1.175,-1.517,0.500,
1510937426.743,1510937427.5939009190,1,215083,1.194,-1.507,0.500,
1510937426.774,1510937427.6159024239,1,215084,1.217,-1.504,0.500,
1510937426.790,1510937427.6315023899,1,215085,1.238,-1.493,0.500,
1510937426.821,1510937427.6627023220,1,215086,1.253,-1.506,0.500,
1510937426.852,1510937427.6939022541,1,215087,1.280,-1.524,0.500,
1510937426.868,1510937427.7095022202,1,215088,1.305,-1.518,0.500,
1510937426.893,1510937427.7437026501,1,215089,1.326,-1.530,0.500,
1510937426.923,1510937427.7677040100,1,215090,1.326,-1.530,0.500,
1510937426.944,1510937427.7937054634,1,215091,1.368,-1.543,0.500,
1510937426.973,1510937427.8187067509,1,215092,1.379,-1.533,0.500,
1510937426.993,1510937427.8357079029,1,215093,1.401,-1.531,0.500,
1510937427.026,1510937427.8687098026,1,215094,1.449,-1.546,0.500,
1510937427.036,1510937427.8917112350,1,215095,1.440,-1.548,0.496,
1510937427.066,1510937427.9187126160,1,215096,1.495,-1.568,0.500,
1510937427.096,1510937427.9437139034,1,215097,1.529,-1.567,0.500,
1510937427.116,1510937427.9687154293,1,215098,1.562,-1.573,0.500,
1510937427.156,1510937427.9947168827,1,215099,1.599,-1.573,0.500,
1510937427.171,1510937428.0123171806,1,215100,1.632,-1.581,0.500,
1510937427.203,1510937428.0435171127,1,215101,1.653,-1.578,0.500,
1510937427.217,1510937428.0591170788,1,215102,1.675,-1.574,0.500,
1510937427.249,1510937428.0903172493,1,215103,1.703,-1.572,0.500,
1510937427.268,1510937428.1189179420,1,215104,1.724,-1.559,0.500,
1510937427.289,1510937428.1439194679,1,215105,1.745,-1.548,0.500,
1510937427.318,1510937428.1689207554,1,215106,1.765,-1.540,0.500,
1510937427.339,1510937428.1809215546,1,215107,1.784,-1.528,0.500,
1510937427.386,1510937428.2121214867,1,215108,1.799,-1.516,0.500,
1510937427.401,1510937428.2433214188,1,215109,1.811,-1.508,0.500,
1510937427.417,1510937428.2589216232,1,215110,1.823,-1.496,0.500,
1510937427.458,1510937428.2901217937,1,215111,1.829,-1.482,0.500,
1510937427.468,1510937428.3187224865,1,215112,1.828,-1.478,0.500,
1510937427.488,1510937428.3437240124,1,215113,1.821,-1.455,0.500,
1510937427.518,1510937428.3677253723,1,215114,1.820,-1.442,0.500,
1510937427.539,1510937428.3917267323,1,215115,1.820,-1.432,0.500,
1510937427.574,1510937428.4157278538,1,215116,1.814,-1.417,0.500,
1510937427.590,1510937428.4313278198,1,215117,1.819,-1.406,0.500,
1510937427.636,1510937428.4625282288,1,215118,1.828,-1.409,0.497,
1510937427.646,1510937428.4947283268,1,215119,1.838,-1.402,0.498,
1510937427.666,1510937428.5187294483,1,215120,1.848,-1.389,0.500,
1510937427.696,1510937428.5437312126,1,215121,1.839,-1.387,0.495,
1510937427.724,1510937428.5657322407,1,215122,1.836,-1.369,0.494,
1510937427.739,1510937428.5813324451,1,215123,1.820,-1.362,0.491,
1510937427.772,1510937428.6125323772,1,215124,1.800,-1.362,0.487,
1510937427.788,1510937428.6301324368,1,215125,1.756,-1.333,0.490,
1510937427.835,1510937428.6613326073,1,215126,1.738,-1.323,0.495,
1510937427.860,1510937428.6925327778,1,215127,1.706,-1.329,0.498,
1510937427.870,1510937428.7181332111,1,215128,1.685,-1.318,0.500,
1510937427.890,1510937428.7431347370,1,215129,1.662,-1.300,0.500,
1510937427.936,1510937428.7681360245,1,215130,1.588,-1.290,0.500,
1510937427.951,1510937428.7927367687,1,215131,1.588,-1.290,0.500,
1510937427.966,1510937428.8083367348,1,215132,1.586,-1.249,0.500,
1510937427.998,1510937428.8395366669,1,215133,1.567,-1.234,0.500,
1510937428.018,1510937428.8691375256,1,215134,1.549,-1.215,0.500,
1510937428.048,1510937428.8941388130,1,215135,1.534,-1.200,0.500,
1510937428.067,1510937428.9171402454,1,215136,1.540,-1.201,0.497,
1510937428.087,1510937428.9441418648,1,215137,1.525,-1.181,0.500,
1510937428.136,1510937428.9691431522,1,215138,1.517,-1.165,0.500,
1510937428.148,1510937428.9887435436,1,215139,1.506,-1.143,0.500,
1510937428.179,1510937429.0199434757,1,215140,1.496,-1.125,0.500,
1510937428.194,1510937429.0355434418,1,215141,1.493,-1.111,0.500,
1510937428.195,1510937429.0355434418,1,215142,1.485,-1.102,0.500,
1510937428.226,1510937429.0661444664,1,215143,1.481,-1.090,0.500,
1510937428.257,1510937429.0973446369,1,215144,1.482,-1.078,0.500,
1510937428.271,1510937429.1129446030,1,215145,1.486,-1.065,0.500,
1510937428.297,1510937429.1491448879,1,215146,1.486,-1.059,0.500,
1510937428.328,1510937429.1701462269,1,215147,1.489,-1.051,0.500,
1510937428.344,1510937429.1857461929,1,215148,1.493,-1.032,0.500,
1510937428.375,1510937429.2169463634,1,215149,1.481,-1.042,0.499,
1510937428.400,1510937429.2481462955,1,215150,1.494,-1.014,0.500,
1510937428.421,1510937429.2741477489,1,215151,1.499,-1.014,0.500,
1510937428.450,1510937429.2991490364,1,215152,1.498,-1.016,0.500,
1510937428.470,1510937429.3231506348,1,215153,1.494,-1.019,0.500,
1510937428.500,1510937429.3481519222,1,215154,1.497,-1.025,0.500,
1510937428.524,1510937429.3661532402,1,215155,1.499,-1.025,0.500,
1510937428.555,1510937429.3973531723,1,215156,1.504,-1.020,0.500,
1510937428.571,1510937429.4129531384,1,215157,1.515,-1.018,0.500,
1510937428.602,1510937429.4441530704,1,215158,1.518,-1.015,0.500,
1510937428.622,1510937429.4717538357,1,215159,1.518,-1.015,0.500,
1510937428.642,1510937429.4987554550,1,215160,1.506,-0.995,0.500,
1510937428.672,1510937429.5237567425,1,215161,1.508,-0.987,0.500,
1510937428.692,1510937429.5487582684,1,215162,1.518,-0.995,0.500,
1510937428.724,1510937429.5657591820,1,215163,1.507,-0.983,0.500,
1510937428.755,1510937429.5969593525,1,215164,1.494,-0.977,0.500,
1510937428.786,1510937429.6281592846,1,215165,1.481,-0.971,0.500,
1510937428.802,1510937429.6437592506,1,215166,1.475,-0.961,0.500,
1510937428.833,1510937429.6593594551,1,215167,1.466,-0.959,0.500,
1510937428.849,1510937429.6905596256,1,215168,1.464,-0.963,0.500,
1510937428.880,1510937429.7217595577,1,215169,1.457,-0.962,0.500,
1510937428.906,1510937429.7373595238,1,215170,1.443,-0.958,0.500,
1510937428.938,1510937429.7739608288,1,215171,1.432,-0.956,0.500,
1510937428.967,1510937429.7955610752,1,215172,1.420,-0.955,0.500,
1510937428.969,1510937429.8111610413,1,215173,1.402,-0.969,0.500,
1510937429.000,1510937429.8423612118,1,215174,1.386,-0.980,0.500,
1510937429.032,1510937429.8729622364,1,215175,1.367,-0.965,0.500,
1510937429.052,1510937429.8989634514,1,215176,1.351,-0.956,0.500,
1510937429.082,1510937429.9229650497,1,215177,1.334,-0.945,0.500,
1510937429.102,1510937429.9489662647,1,215178,1.324,-0.948,0.500,
1510937429.122,1510937429.9749679565,1,215179,1.305,-0.964,0.500,
1510937429.142,1510937429.9979691505,1,215180,1.282,-0.980,0.500,
1510937429.174,1510937430.0159702301,1,215181,1.280,-0.977,0.500,
1510937429.205,1510937430.0471704006,1,215182,1.269,-0.982,0.500,
1510937429.221,1510937430.0627703667,1,215183,1.254,-0.988,0.500,
1510937429.253,1510937430.0939702988,1,215184,1.241,-0.984,0.500,
1510937429.268,1510937430.1095702648,1,215185,1.217,-0.967,0.500,
1510937429.310,1510937430.1481719017,1,215186,1.196,-0.958,0.500,
1510937429.320,1510937430.1751732826,1,215187,1.181,-0.964,0.500,
1510937429.367,1510937430.1971747875,1,215188,1.157,-0.979,0.500,
1510937429.371,1510937430.2127747536,1,215189,1.143,-0.980,0.500,
1510937429.418,1510937430.2439746857,1,215190,1.129,-0.990,0.500,
1510937429.418,1510937430.2595746517,1,215191,1.113,-0.990,0.500,
1510937429.449,1510937430.2907748222,1,215192,1.082,-1.008,0.500,
1510937429.469,1510937430.3243758678,1,215193,1.059,-0.990,0.500,
1510937429.500,1510937430.3483772278,1,215194,1.039,-0.995,0.500,
1510937429.524,1510937430.3653781414,1,215195,1.025,-0.984,0.500,
1510937429.555,1510937430.3965783119,1,215196,1.004,-0.989,0.500,
1510937429.570,1510937430.4121782780,1,215197,0.980,-0.990,0.500,
1510937429.602,1510937430.4433784485,1,215198,0.967,-0.990,0.500,
1510937429.617,1510937430.4589784145,1,215199,0.924,-0.955,0.500,
1510937429.658,1510937430.4901783466,1,215200,0.904,-0.969,0.500,
1510937429.679,1510937430.5237796307,1,215201,0.887,-0.972,0.500,
1510937429.699,1510937430.5497808456,1,215202,0.862,-0.987,0.500,
1510937429.724,1510937430.5657818317,1,215203,0.841,-0.992,0.500,
1510937429.755,1510937430.5969820023,1,215204,0.823,-0.995,0.500,
1510937429.786,1510937430.6125819683,1,215205,0.803,-1.000,0.500,
1510937429.803,1510937430.6437819004,1,215206,0.783,-1.002,0.500,
1510937429.823,1510937430.6653823853,1,215207,0.767,-0.993,0.500,
1510937429.867,1510937430.6965823174,1,215208,0.745,-0.993,0.500,
1510937429.886,1510937430.7121822834,1,215209,0.746,-0.993,0.500,
1510937429.902,1510937430.7433822155,1,215210,0.742,-0.996,0.500,
1510937429.935,1510937430.7719831467,1,215211,0.744,-0.995,0.500,
1510937429.951,1510937430.7925834656,1,215212,0.746,-0.992,0.500,
1510937429.966,1510937430.8081834316,1,215213,0.745,-0.990,0.499,
1510937429.997,1510937430.8393836021,1,215214,0.746,-0.974,0.498,
1510937430.029,1510937430.8705837727,1,215215,0.691,-0.951,0.500,
1510937430.044,1510937430.8861837387,1,215216,0.664,-0.906,0.500,
1510937430.074,1510937430.9237852097,1,215217,0.610,-0.894,0.500,
1510937430.094,1510937430.9487862587,1,215218,0.573,-0.886,0.500,
1510937430.142,1510937430.9737880230,1,215219,0.540,-0.872,0.500,
1510937430.151,1510937430.9923880100,1,215220,0.518,-0.859,0.500,
1510937430.182,1510937431.0235881805,1,215221,0.513,-0.822,0.500,
1510937430.197,1510937431.0391881466,1,215222,0.499,-0.795,0.500,
1510937430.228,1510937431.0703883171,1,215223,0.493,-0.773,0.500,
1510937430.254,1510937431.0859882832,1,215224,0.458,-0.774,0.500,
1510937430.274,1510937431.1235895157,1,215225,0.444,-0.765,0.500,
1510937430.304,1510937431.1485910416,1,215226,0.436,-0.744,0.500,
1510937430.324,1510937431.1735923290,1,215227,0.430,-0.744,0.500,
1510937430.354,1510937431.1985938549,1,215228,0.425,-0.737,0.500,
1510937430.374,1510937431.2155947685,1,215229,0.425,-0.733,0.499,
1510937430.406,1510937431.2467947006,1,215230,0.434,-0.722,0.493,
1510937430.437,1510937431.2623946667,1,215231,0.435,-0.712,0.492,
1510937430.453,1510937431.2935948372,1,215232,0.438,-0.699,0.489,
1510937430.472,1510937431.3231956959,1,215233,0.447,-0.681,0.490,
1510937430.511,1510937431.3491971493,1,215234,0.458,-0.668,0.490,
1510937430.522,1510937431.3731987476,1,215235,0.475,-0.643,0.496,
1510937430.542,1510937431.3982000351,1,215236,0.484,-0.636,0.500,
1510937430.574,1510937431.4162011147,1,215237,0.496,-0.631,0.500,
1510937430.605,1510937431.4474010468,1,215238,0.515,-0.624,0.500,
1510937430.621,1510937431.4630010128,1,215239,0.516,-0.618,0.500,
1510937430.653,1510937431.4942011833,1,215240,0.540,-0.607,0.500,
1510937430.672,1510937431.5228018761,1,215241,0.569,-0.607,0.500,
1510937430.692,1510937431.5438032150,1,215242,0.600,-0.603,0.500,
1510937430.713,1510937431.5488035679,1,215243,0.620,-0.595,0.500,
1510937430.747,1510937431.5778050423,1,215244,0.640,-0.581,0.500,
1510937430.752,1510937431.5934052467,1,215245,0.658,-0.569,0.500,
1510937430.796,1510937431.6246051788,1,215246,0.678,-0.555,0.500,
1510937430.798,1510937431.6402051449,1,215247,0.690,-0.545,0.500,
1510937430.829,1510937431.6714053154,1,215248,0.712,-0.531,0.500,
1510937430.861,1510937431.6870052814,1,215249,0.712,-0.529,0.500,
1510937430.876,1510937431.7182052135,1,215250,0.735,-0.526,0.500,
1510937430.914,1510937431.7524056435,1,215251,0.748,-0.518,0.500,
1510937430.935,1510937431.7774071693,1,215252,0.769,-0.503,0.500,
1510937430.951,1510937431.7930071354,1,215253,0.774,-0.474,0.499,
1510937430.982,1510937431.8242070675,1,215254,0.785,-0.458,0.500,
1510937431.008,1510937431.8398070335,1,215255,0.789,-0.441,0.500,
1510937431.028,1510937431.8774082661,1,215256,0.791,-0.401,0.500,
1510937431.048,1510937431.9024100304,1,215257,0.798,-0.371,0.500,
1510937431.078,1510937431.9274110794,1,215258,0.799,-0.341,0.500,
1510937431.098,1510937431.9524128437,1,215259,0.797,-0.316,0.500,
1510937431.123,1510937431.9654135704,1,215260,0.797,-0.297,0.500,
1510937431.170,1510937431.9966135025,1,215261,0.797,-0.283,0.500,
1510937431.170,1510937432.0122134686,1,215262,0.788,-0.266,0.500,
1510937431.203,1510937432.0434136391,1,215263,0.783,-0.250,0.500,
1510937431.224,1510937432.0660138130,1,215264,0.787,-0.239,0.500,
1510937431.269,1510937432.0972139835,1,215265,0.787,-0.237,0.500,
1510937431.286,1510937432.1128141880,1,215266,0.785,-0.242,0.498,
1510937431.302,1510937432.1440141201,1,215267,0.785,-0.243,0.498,
1510937431.324,1510937432.1656146049,1,215268,0.781,-0.246,0.498,
1510937431.369,1510937432.1968147755,1,215269,0.765,-0.251,0.496,
